Node Number	Thermal Strain (mm/mm)
6500	9.1778e-003
6501	9.1791e-003
6502	9.1791e-003
6503	9.1806e-003
6504	9.1777e-003
6505	9.1791e-003
6506	9.1791e-003
6507	9.1807e-003
6508	9.1776e-003
6509	9.1791e-003
6510	9.1791e-003
6511	9.1776e-003
6512	9.1791e-003
6513	9.1791e-003
6514	9.1806e-003
6515	9.1791e-003
6516	9.1805e-003
6517	9.1775e-003
6518	9.1791e-003
6519	9.1792e-003
6520	9.1791e-003
6521	9.1807e-003
6522	9.1777e-003
6523	9.1806e-003
6524	9.1777e-003
6525	9.1791e-003
6526	9.1792e-003
6527	9.1807e-003
6528	9.1777e-003
6529	9.1806e-003
6530	9.1776e-003
6531	9.1791e-003
6532	9.1791e-003
6533	9.1807e-003
6534	9.1777e-003
6535	9.1806e-003
6536	9.1775e-003
6537	9.1792e-003
6538	9.1792e-003
6539	9.1808e-003
6540	9.1778e-003
6541	9.1806e-003
6542	9.1777e-003
6543	9.1793e-003
6544	9.1793e-003
6545	9.181e-003
6546	9.1778e-003
6547	9.1807e-003
6548	9.1776e-003
6549	9.1793e-003
6550	9.1793e-003
6551	9.1809e-003
6552	9.178e-003
6553	9.1808e-003
6554	9.1778e-003
6555	9.1793e-003
6556	9.1792e-003
6557	9.1808e-003
6558	9.1778e-003
6559	9.1807e-003
6560	9.1778e-003
6561	9.1793e-003
6562	9.1794e-003
6563	9.181e-003
6564	9.178e-003
6565	9.1807e-003
6566	9.1777e-003
6567	9.1794e-003
6568	9.1794e-003
6569	9.1809e-003
6570	9.178e-003
6571	9.1808e-003
6572	9.1779e-003
6573	9.1793e-003
6574	9.1794e-003
6575	9.1809e-003
6576	9.1779e-003
6577	9.1808e-003
6578	9.1778e-003
6579	9.1794e-003
6580	9.1795e-003
6581	9.181e-003
6582	9.178e-003
6583	9.1808e-003
6584	9.1779e-003
6585	9.1795e-003
6586	9.1796e-003
6587	9.1811e-003
6588	9.1781e-003
6589	9.1809e-003
6590	9.178e-003
6591	9.1796e-003
6592	9.1796e-003
6593	9.1812e-003
6594	9.1782e-003
6595	9.181e-003
6596	9.1781e-003
6597	9.1796e-003
6598	9.1797e-003
6599	9.1813e-003
6600	9.1783e-003
6601	9.1811e-003
6602	9.1781e-003
6603	9.1797e-003
6604	9.1797e-003
6605	9.1814e-003
6606	9.1783e-003
6607	9.1811e-003
6608	9.1781e-003
6609	9.1797e-003
6610	9.1798e-003
6611	9.1813e-003
6612	9.1784e-003
6613	9.1811e-003
6614	9.1782e-003
6615	9.1798e-003
6616	9.1799e-003
6617	9.1815e-003
6618	9.1785e-003
6619	9.1813e-003
6620	9.1783e-003
6621	9.1799e-003
6622	9.18e-003
6623	9.1815e-003
6624	9.1786e-003
6625	9.1814e-003
6626	9.1784e-003
6627	9.1801e-003
6628	9.1801e-003
6629	9.1817e-003
6630	9.1787e-003
6631	9.1814e-003
6632	9.1785e-003
6633	9.1801e-003
6634	9.1802e-003
6635	9.1817e-003
6636	9.1786e-003
6637	9.1816e-003
6638	9.1786e-003
6639	9.1802e-003
6640	9.1802e-003
6641	9.1819e-003
6642	9.1787e-003
6643	9.1816e-003
6644	9.1786e-003
6645	9.1802e-003
6646	9.1801e-003
6647	9.1817e-003
6648	9.1787e-003
6649	9.1817e-003
6650	9.1786e-003
6651	9.1798e-003
6652	9.1815e-003
6653	9.1787e-003
6654	9.1798e-003
6655	9.1815e-003
6656	9.1786e-003
6657	9.18e-003
6658	9.1812e-003
6659	9.1782e-003
6660	9.1782e-003
6661	9.0479e-003
6662	9.0446e-003
6663	9.0458e-003
6664	9.0521e-003
6665	9.0502e-003
6666	9.0505e-003
6667	9.0524e-003
6668	9.0509e-003
6669	9.0508e-003
6670	9.0527e-003
6671	9.051e-003
6672	9.0512e-003
6673	9.0535e-003
6674	9.0517e-003
6675	9.052e-003
6676	9.0538e-003
6677	9.0523e-003
6678	9.0521e-003
6679	9.0542e-003
6680	9.0525e-003
6681	9.0528e-003
6682	9.0546e-003
6683	9.053e-003
6684	9.0533e-003
6685	9.0552e-003
6686	9.0538e-003
6687	9.0536e-003
6688	9.0545e-003
6689	9.0559e-003
6690	9.0542e-003
6691	9.0549e-003
6692	9.0561e-003
6693	9.0552e-003
6694	9.0567e-003
6695	9.0554e-003
6696	9.0567e-003
6697	9.0571e-003
6698	9.0557e-003
6699	9.0564e-003
6700	9.0577e-003
6701	9.056e-003
6702	9.0568e-003
6703	9.058e-003
6704	9.055e-003
6705	9.0571e-003
6706	9.0585e-003
6707	9.0575e-003
6708	9.0587e-003
6709	9.0592e-003
6710	9.0578e-003
6711	9.0599e-003
6712	9.0584e-003
6713	9.0582e-003
6714	9.0607e-003
6715	9.0588e-003
6716	9.0594e-003
6717	9.0604e-003
6718	9.0618e-003
6719	9.06e-003
6720	9.0608e-003
6721	9.0621e-003
6722	9.059e-003
6723	9.0613e-003
6724	9.0627e-003
6725	9.0618e-003
6726	9.0631e-003
6727	9.0637e-003
6728	9.0622e-003
6729	9.0645e-003
6730	9.0631e-003
6731	9.0626e-003
6732	9.0654e-003
6733	9.0636e-003
6734	9.0641e-003
6735	9.0657e-003
6736	9.0669e-003
6737	9.0639e-003
6738	9.0652e-003
6739	9.0675e-003
6740	9.0663e-003
6741	9.0685e-003
6742	9.0674e-003
6743	9.0668e-003
6744	9.0702e-003
6745	9.0683e-003
6746	9.0689e-003
6747	9.0701e-003
6748	9.0715e-003
6749	9.0695e-003
6750	9.0708e-003
6751	9.0719e-003
6752	9.0728e-003
6753	9.0715e-003
6754	9.0739e-003
6755	9.072e-003
6756	9.0726e-003
6757	9.0753e-003
6758	9.0739e-003
6759	9.0733e-003
6760	9.075e-003
6761	9.0762e-003
6762	9.0745e-003
6763	9.0757e-003
6764	9.0768e-003
6765	9.0778e-003
6766	9.0765e-003
6767	9.0792e-003
6768	9.0781e-003
6769	9.0773e-003
6770	9.0808e-003
6771	9.0788e-003
6772	9.0796e-003
6773	9.0826e-003
6774	9.0814e-003
6775	9.0805e-003
6776	9.0794e-003
6777	9.0831e-003
6778	9.0844e-003
6779	9.0823e-003
6780	9.0839e-003
6781	9.085e-003
6782	9.0849e-003
6783	9.0859e-003
6784	9.0856e-003
6785	9.0869e-003
6786	9.0862e-003
6787	9.0875e-003
6788	9.087e-003
6789	9.088e-003
6790	9.0891e-003
6791	9.088e-003
6792	9.0909e-003
6793	9.0889e-003
6794	9.0899e-003
6795	9.0927e-003
6796	9.0919e-003
6797	9.0908e-003
6798	9.0946e-003
6799	9.0928e-003
6800	9.0937e-003
6801	9.0965e-003
6802	9.0958e-003
6803	9.0947e-003
6804	9.0991e-003
6805	9.0984e-003
6806	9.0972e-003
6807	9.1012e-003
6808	9.1017e-003
6809	9.0997e-003
6810	9.1029e-003
6811	9.1032e-003
6812	9.1007e-003
6813	9.105e-003
6814	9.1047e-003
6815	9.1086e-003
6816	9.1087e-003
6817	9.1066e-003
6818	9.1129e-003
6819	9.111e-003
6820	9.1135e-003
6821	9.1183e-003
6822	9.1195e-003
6823	9.1163e-003
6824	9.1273e-003
6825	9.1251e-003
6826	9.1231e-003
6827	9.1321e-003
6828	9.1293e-003
6829	9.1342e-003
6830	9.1376e-003
6831	9.1469e-003
6832	9.1442e-003
6833	9.152e-003
6834	9.1663e-003
6835	9.1716e-003
6836	9.1611e-003
6837	9.1906e-003
6838	9.1828e-003
6839	9.1937e-003
6840	9.2136e-003
6841	9.2151e-003
6842	9.2041e-003
6843	9.2466e-003
6844	9.2496e-003
6845	9.2553e-003
6846	9.2482e-003
6847	9.2583e-003
6848	9.247e-003
6849	9.2578e-003
6850	9.243e-003
6851	9.2524e-003
6852	9.2444e-003
6853	9.2375e-003
6854	9.2358e-003
6855	9.2281e-003
6856	9.2313e-003
6857	9.2253e-003
6858	9.2178e-003
6859	9.2203e-003
6860	9.2164e-003
6861	9.2113e-003
6862	9.2118e-003
6863	9.2135e-003
6864	9.2098e-003
6865	9.2103e-003
6866	9.2102e-003
6867	9.209e-003
6868	9.209e-003
6869	9.2089e-003
6870	9.2081e-003
6871	9.2083e-003
6872	9.2084e-003
6873	9.208e-003
6874	9.2085e-003
6875	9.2085e-003
6876	9.2075e-003
6877	9.2063e-003
6878	9.2073e-003
6879	9.2067e-003
6880	9.2058e-003
6881	9.206e-003
6882	9.2068e-003
6883	9.2058e-003
6884	9.2064e-003
6885	9.2055e-003
6886	9.2063e-003
6887	9.206e-003
6888	9.2053e-003
6889	9.2056e-003
6890	9.2051e-003
6891	9.2049e-003
6892	9.2051e-003
6893	9.2057e-003
6894	9.205e-003
6895	9.2051e-003
6896	9.2058e-003
6897	9.205e-003
6898	9.2059e-003
6899	9.2048e-003
6900	9.2058e-003
6901	9.2048e-003
6902	9.2057e-003
6903	9.2049e-003
6904	9.2059e-003
6905	9.2039e-003
6906	9.206e-003
6907	9.205e-003
6908	9.2062e-003
6909	9.2052e-003
6910	9.2051e-003
6911	9.2051e-003
6912	9.2062e-003
6913	9.2051e-003
6914	9.205e-003
6915	9.206e-003
6916	9.2048e-003
6917	9.2059e-003
6918	9.2047e-003
6919	9.2058e-003
6920	9.2037e-003
6921	9.2045e-003
6922	9.2056e-003
6923	9.2043e-003
6924	9.2054e-003
6925	9.2041e-003
6926	9.2053e-003
6927	9.2041e-003
6928	9.2052e-003
6929	9.203e-003
6930	9.2051e-003
6931	9.204e-003
6932	9.204e-003
6933	9.2051e-003
6934	9.203e-003
6935	9.204e-003
6936	9.204e-003
6937	9.205e-003
6938	9.2039e-003
6939	9.2049e-003
6940	9.2037e-003
6941	9.2048e-003
6942	9.2028e-003
6943	9.2047e-003
6944	9.2035e-003
6945	9.2029e-003
6946	9.2041e-003
6947	9.2032e-003
6948	9.2026e-003
6949	9.2038e-003
6950	9.2018e-003
6951	9.2023e-003
6952	9.2035e-003
6953	9.2024e-003
6954	9.2033e-003
6955	9.201e-003
6956	9.2025e-003
6957	9.2034e-003
6958	9.2023e-003
6959	9.2034e-003
6960	9.202e-003
6961	9.2031e-003
6962	9.2013e-003
6963	9.2017e-003
6964	9.2028e-003
6965	9.2015e-003
6966	9.2026e-003
6967	9.2013e-003
6968	9.2024e-003
6969	9.2009e-003
6970	9.2021e-003
6971	9.2004e-003
6972	9.2017e-003
6973	9.2013e-003
6974	9.2001e-003
6975	9.1995e-003
6976	9.2008e-003
6977	9.1998e-003
6978	9.1991e-003
6979	9.2005e-003
6980	9.1982e-003
6981	9.1986e-003
6982	9.2e-003
6983	9.198e-003
6984	9.1995e-003
6985	9.1972e-003
6986	9.1972e-003
6987	9.1988e-003
6988	9.1968e-003
6989	9.1963e-003
6990	9.1978e-003
6991	9.1955e-003
6992	9.197e-003
6993	9.1944e-003
6994	9.1961e-003
6995	9.1949e-003
6996	9.193e-003
6997	9.1925e-003
6998	9.1918e-003
6999	9.1909e-003
7000	9.1896e-003
7001	9.1913e-003
7002	9.1902e-003
7003	9.1892e-003
7004	9.1907e-003
7005	9.1878e-003
7006	9.1904e-003
7007	9.1887e-003
7008	9.1876e-003
7009	9.1894e-003
7010	9.1882e-003
7011	9.1873e-003
7012	9.1888e-003
7013	9.1887e-003
7014	9.1871e-003
7015	9.1882e-003
7016	9.1868e-003
7017	9.1866e-003
7018	9.1877e-003
7019	9.1863e-003
7020	9.186e-003
7021	9.1873e-003
7022	9.1856e-003
7023	9.1859e-003
7024	9.1871e-003
7025	9.1855e-003
7026	9.1854e-003
7027	9.185e-003
7028	9.1866e-003
7029	9.1852e-003
7030	9.1848e-003
7031	9.1865e-003
7032	9.1847e-003
7033	9.1862e-003
7034	9.1847e-003
7035	9.1863e-003
7036	9.1862e-003
7037	9.1845e-003
7038	9.186e-003
7039	9.1845e-003
7040	9.1844e-003
7041	9.1841e-003
7042	9.1859e-003
7043	9.1843e-003
7044	9.184e-003
7045	9.1855e-003
7046	9.1855e-003
7047	9.1838e-003
7048	9.1835e-003
7049	9.1852e-003
7050	9.1836e-003
7051	9.1834e-003
7052	9.1849e-003
7053	9.1852e-003
7054	9.1834e-003
7055	9.1848e-003
7056	9.1832e-003
7057	9.1833e-003
7058	9.1846e-003
7059	9.183e-003
7060	9.1828e-003
7061	9.1825e-003
7062	9.1843e-003
7063	9.1827e-003
7064	9.1823e-003
7065	9.1839e-003
7066	9.1808e-003
7067	9.184e-003
7068	9.1822e-003
7069	9.1817e-003
7070	9.1834e-003
7071	9.1819e-003
7072	9.1814e-003
7073	9.1832e-003
7074	9.1828e-003
7075	9.181e-003
7076	9.1822e-003
7077	9.1801e-003
7078	9.1806e-003
7079	9.181e-003
7080	9.1794e-003
7081	9.1782e-003
7082	9.1776e-003
7083	9.1795e-003
7084	9.1771e-003
7085	9.1783e-003
7086	9.18e-003
7087	9.179e-003
7088	9.1808e-003
7089	9.1795e-003
7090	9.1812e-003
7091	9.1774e-003
7092	9.1799e-003
7093	9.1816e-003
7094	9.1803e-003
7095	9.1818e-003
7096	9.1783e-003
7097	9.1805e-003
7098	9.1821e-003
7099	9.1806e-003
7100	9.1821e-003
7101	9.1788e-003
7102	9.1808e-003
7103	9.1824e-003
7104	9.1809e-003
7105	9.1825e-003
7106	9.1811e-003
7107	9.1827e-003
7108	9.1812e-003
7109	9.1826e-003
7110	9.1794e-003
7111	9.1813e-003
7112	9.1829e-003
7113	9.1814e-003
7114	9.1829e-003
7115	9.1815e-003
7116	9.1831e-003
7117	9.1814e-003
7118	9.1829e-003
7119	9.1798e-003
7120	9.1814e-003
7121	9.183e-003
7122	9.1814e-003
7123	9.1829e-003
7124	9.1814e-003
7125	9.1829e-003
7126	9.1814e-003
7127	9.1829e-003
7128	9.1799e-003
7129	9.1814e-003
7130	9.183e-003
7131	9.1814e-003
7132	9.1829e-003
7133	9.1814e-003
7134	9.1831e-003
7135	9.1814e-003
7136	9.1828e-003
7137	9.1814e-003
7138	9.183e-003
7139	9.1814e-003
7140	9.1829e-003
7141	9.1831e-003
7142	9.1815e-003
7143	9.1832e-003
7144	9.1815e-003
7145	9.1815e-003
7146	9.1816e-003
7147	9.1831e-003
7148	9.1815e-003
7149	9.1816e-003
7150	9.1831e-003
7151	9.1815e-003
7152	9.1831e-003
7153	9.1815e-003
7154	9.1831e-003
7155	9.1831e-003
7156	9.1815e-003
7157	9.1831e-003
7158	9.1815e-003
7159	9.1815e-003
7160	9.1831e-003
7161	9.1815e-003
7162	9.1814e-003
7163	9.1831e-003
7164	9.1815e-003
7165	9.1814e-003
7166	9.1832e-003
7167	9.1816e-003
7168	9.1815e-003
7169	9.1832e-003
7170	9.1816e-003
7171	9.1817e-003
7172	9.1833e-003
7173	9.1816e-003
7174	9.1817e-003
7175	9.1832e-003
7176	9.1816e-003
7177	9.1816e-003
7178	9.1832e-003
7179	9.1817e-003
7180	9.1816e-003
7181	9.1832e-003
7182	9.1817e-003
7183	9.1816e-003
7184	9.1832e-003
7185	9.1817e-003
7186	9.1816e-003
7187	9.1832e-003
7188	9.1817e-003
7189	9.1816e-003
7190	9.1832e-003
7191	9.1816e-003
7192	9.1816e-003
7193	9.1832e-003
7194	9.1816e-003
7195	9.1817e-003
7196	9.1832e-003
7197	9.1817e-003
7198	9.1817e-003
7199	9.1834e-003
7200	9.1818e-003
7201	9.1818e-003
7202	9.1833e-003
7203	9.1817e-003
7204	9.1817e-003
7205	9.1833e-003
7206	9.1817e-003
7207	9.1817e-003
7208	9.1833e-003
7209	9.1817e-003
7210	9.1817e-003
7211	9.1833e-003
7212	9.1817e-003
7213	9.1817e-003
7214	9.1833e-003
7215	9.1817e-003
7216	9.1817e-003
7217	9.1834e-003
7218	9.1817e-003
7219	9.1817e-003
7220	9.1833e-003
7221	9.1817e-003
7222	9.1817e-003
7223	9.1834e-003
7224	9.1818e-003
7225	9.1818e-003
7226	9.1818e-003
7227	9.1834e-003
7228	9.1818e-003
7229	9.1818e-003
7230	9.1833e-003
7231	9.1802e-003
7232	9.1819e-003
7233	9.1834e-003
7234	9.1819e-003
7235	9.1833e-003
7236	9.1835e-003
7237	9.182e-003
7238	9.1819e-003
7239	9.1835e-003
7240	9.1819e-003
7241	9.182e-003
7242	9.1834e-003
7243	9.1836e-003
7244	9.1819e-003
7245	9.1818e-003
7246	9.1834e-003
7247	9.1818e-003
7248	9.1818e-003
7249	9.1833e-003
7250	9.1834e-003
7251	9.1818e-003
7252	9.1817e-003
7253	9.1834e-003
7254	9.1818e-003
7255	9.1818e-003
7256	9.1832e-003
7257	9.1834e-003
7258	9.1819e-003
7259	9.1836e-003
7260	9.182e-003
7261	9.182e-003
7262	9.1822e-003
7263	9.1836e-003
7264	9.182e-003
7265	9.1824e-003
7266	9.1838e-003
7267	9.1822e-003
7268	9.1838e-003
7269	9.182e-003
7270	9.1835e-003
7271	9.1819e-003
7272	9.1834e-003
7273	9.1805e-003
7274	9.1819e-003
7275	9.1835e-003
7276	9.182e-003
7277	9.1835e-003
7278	9.1819e-003
7279	9.1836e-003
7280	9.1819e-003
7281	9.1803e-003
7282	9.1834e-003
7283	9.182e-003
7284	9.1835e-003
7285	9.182e-003
7286	9.1834e-003
7287	9.1804e-003
7288	9.182e-003
7289	9.1835e-003
7290	9.182e-003
7291	9.1805e-003
7292	9.1834e-003
7293	9.1821e-003
7294	9.1836e-003
7295	9.1821e-003
7296	9.1836e-003
7297	9.1805e-003
7298	9.182e-003
7299	9.1837e-003
7300	9.182e-003
7301	9.1805e-003
7302	9.1835e-003
7303	9.182e-003
7304	9.1836e-003
7305	9.182e-003
7306	9.1835e-003
7307	9.1805e-003
7308	9.1821e-003
7309	9.1836e-003
7310	9.1821e-003
7311	9.1805e-003
7312	9.1836e-003
7313	9.1822e-003
7314	9.1837e-003
7315	9.1836e-003
7316	9.1805e-003
7317	9.1821e-003
7318	9.1821e-003
7319	9.1837e-003
7320	9.1807e-003
7321	9.1822e-003
7322	9.1821e-003
7323	9.1835e-003
7324	9.1822e-003
7325	9.1836e-003
7326	9.1822e-003
7327	9.1837e-003
7328	9.1821e-003
7329	9.1836e-003
7330	9.1821e-003
7331	9.1837e-003
7332	9.1822e-003
7333	9.1836e-003
7334	9.1822e-003
7335	9.1837e-003
7336	9.1822e-003
7337	9.1837e-003
7338	9.1822e-003
7339	9.1838e-003
7340	9.1824e-003
7341	9.1838e-003
7342	9.1824e-003
7343	9.184e-003
7344	9.1823e-003
7345	9.1838e-003
7346	9.1822e-003
7347	9.1838e-003
7348	9.1822e-003
7349	9.1836e-003
7350	9.1822e-003
7351	9.1838e-003
7352	9.1823e-003
7353	9.1837e-003
7354	9.1824e-003
7355	9.184e-003
7356	9.1823e-003
7357	9.1838e-003
7358	9.1824e-003
7359	9.1839e-003
7360	9.1824e-003
7361	9.1839e-003
7362	9.1824e-003
7363	9.1839e-003
7364	9.1824e-003
7365	9.1838e-003
7366	9.1824e-003
7367	9.184e-003
7368	9.1825e-003
7369	9.184e-003
7370	9.1825e-003
7371	9.1841e-003
7372	9.1825e-003
7373	9.1839e-003
7374	9.1826e-003
7375	9.1841e-003
7376	9.1828e-003
7377	9.1842e-003
7378	9.1828e-003
7379	9.1844e-003
7380	9.1828e-003
7381	9.1841e-003
7382	9.1828e-003
7383	9.1844e-003
7384	9.1828e-003
7385	9.1841e-003
7386	9.1828e-003
7387	9.1844e-003
7388	9.1829e-003
7389	9.1843e-003
7390	9.183e-003
7391	9.1845e-003
7392	9.1829e-003
7393	9.1844e-003
7394	9.183e-003
7395	9.1845e-003
7396	9.1831e-003
7397	9.1844e-003
7398	9.1831e-003
7399	9.1846e-003
7400	9.1831e-003
7401	9.1845e-003
7402	9.1832e-003
7403	9.1847e-003
7404	9.1833e-003
7405	9.1847e-003
7406	9.1834e-003
7407	9.1849e-003
7408	9.1833e-003
7409	9.1848e-003
7410	9.1831e-003
7411	9.1848e-003
7412	9.1829e-003
7413	9.1846e-003
7414	9.183e-003
7415	9.1844e-003
7416	9.1847e-003
7417	9.1831e-003
7418	9.0514e-003
7419	9.0494e-003
7420	9.0432e-003
7421	9.0436e-003
7422	9.042e-003
7423	9.0415e-003
7424	9.0424e-003
7425	9.044e-003
7426	9.0444e-003
7427	9.0429e-003
7428	9.0424e-003
7429	9.0447e-003
7430	9.0449e-003
7431	9.0434e-003
7432	9.043e-003
7433	9.0451e-003
7434	9.0453e-003
7435	9.0437e-003
7436	9.0436e-003
7437	9.0456e-003
7438	9.0458e-003
7439	9.0441e-003
7440	9.0442e-003
7441	9.0461e-003
7442	9.0464e-003
7443	9.0448e-003
7444	9.0444e-003
7445	9.0465e-003
7446	9.0468e-003
7447	9.0451e-003
7448	9.045e-003
7449	9.0471e-003
7450	9.0473e-003
7451	9.0456e-003
7452	9.0455e-003
7453	9.0476e-003
7454	9.0479e-003
7455	9.0462e-003
7456	9.0461e-003
7457	9.049e-003
7458	9.0482e-003
7459	9.0485e-003
7460	9.0468e-003
7461	9.0466e-003
7462	9.049e-003
7463	9.0493e-003
7464	9.0478e-003
7465	9.047e-003
7466	9.0494e-003
7467	9.0497e-003
7468	9.0481e-003
7469	9.0477e-003
7470	9.0501e-003
7471	9.0504e-003
7472	9.0488e-003
7473	9.0483e-003
7474	9.0508e-003
7475	9.0511e-003
7476	9.0495e-003
7477	9.0491e-003
7478	9.052e-003
7479	9.0514e-003
7480	9.0517e-003
7481	9.0501e-003
7482	9.0496e-003
7483	9.0521e-003
7484	9.0511e-003
7485	9.0524e-003
7486	9.0504e-003
7487	9.0533e-003
7488	9.0534e-003
7489	9.0517e-003
7490	9.0528e-003
7491	9.0539e-003
7492	9.0527e-003
7493	9.0544e-003
7494	9.0521e-003
7495	9.0553e-003
7496	9.0536e-003
7497	9.0548e-003
7498	9.0557e-003
7499	9.056e-003
7500	9.0545e-003
7501	9.0539e-003
7502	9.0565e-003
7503	9.0571e-003
7504	9.0554e-003
7505	9.0547e-003
7506	9.0576e-003
7507	9.0581e-003
7508	9.0565e-003
7509	9.0559e-003
7510	9.0587e-003
7511	9.0576e-003
7512	9.059e-003
7513	9.0569e-003
7514	9.0593e-003
7515	9.0603e-003
7516	9.0609e-003
7517	9.0621e-003
7518	9.0627e-003
7519	9.0611e-003
7520	9.0602e-003
7521	9.0632e-003
7522	9.0614e-003
7523	9.0633e-003
7524	9.064e-003
7525	9.0623e-003
7526	9.0615e-003
7527	9.0646e-003
7528	9.0653e-003
7529	9.0635e-003
7530	9.0627e-003
7531	9.0659e-003
7532	9.0665e-003
7533	9.0647e-003
7534	9.064e-003
7535	9.0652e-003
7536	9.0683e-003
7537	9.0672e-003
7538	9.0667e-003
7539	9.0679e-003
7540	9.0685e-003
7541	9.0698e-003
7542	9.0705e-003
7543	9.0688e-003
7544	9.068e-003
7545	9.0691e-003
7546	9.0713e-003
7547	9.0721e-003
7548	9.0702e-003
7549	9.0694e-003
7550	9.0728e-003
7551	9.0736e-003
7552	9.0718e-003
7553	9.0709e-003
7554	9.0744e-003
7555	9.0752e-003
7556	9.0734e-003
7557	9.0764e-003
7558	9.0724e-003
7559	9.0761e-003
7560	9.077e-003
7561	9.0751e-003
7562	9.0741e-003
7563	9.0778e-003
7564	9.0786e-003
7565	9.0768e-003
7566	9.0758e-003
7567	9.0794e-003
7568	9.0802e-003
7569	9.0784e-003
7570	9.0774e-003
7571	9.0811e-003
7572	9.082e-003
7573	9.0801e-003
7574	9.0791e-003
7575	9.0828e-003
7576	9.0838e-003
7577	9.0818e-003
7578	9.0811e-003
7579	9.0848e-003
7580	9.0859e-003
7581	9.0839e-003
7582	9.083e-003
7583	9.0869e-003
7584	9.0879e-003
7585	9.0859e-003
7586	9.085e-003
7587	9.089e-003
7588	9.0902e-003
7589	9.0881e-003
7590	9.087e-003
7591	9.0915e-003
7592	9.0929e-003
7593	9.0909e-003
7594	9.0894e-003
7595	9.0943e-003
7596	9.096e-003
7597	9.0937e-003
7598	9.0923e-003
7599	9.0979e-003
7600	9.0998e-003
7601	9.0976e-003
7602	9.0957e-003
7603	9.0982e-003
7604	9.102e-003
7605	9.1044e-003
7606	9.1018e-003
7607	9.0994e-003
7608	9.107e-003
7609	9.1098e-003
7610	9.1072e-003
7611	9.1043e-003
7612	9.113e-003
7613	9.1167e-003
7614	9.1137e-003
7615	9.1101e-003
7616	9.1122e-003
7617	9.1208e-003
7618	9.1254e-003
7619	9.122e-003
7620	9.1175e-003
7621	9.1194e-003
7622	9.1307e-003
7623	9.1366e-003
7624	9.1324e-003
7625	9.1267e-003
7626	9.1431e-003
7627	9.1503e-003
7628	9.1452e-003
7629	9.1386e-003
7630	9.1582e-003
7631	9.1665e-003
7632	9.1608e-003
7633	9.1529e-003
7634	9.175e-003
7635	9.1836e-003
7636	9.1772e-003
7637	9.169e-003
7638	9.1914e-003
7639	9.1971e-003
7640	9.192e-003
7641	9.1853e-003
7642	9.2016e-003
7643	9.2048e-003
7644	9.2012e-003
7645	9.2072e-003
7646	9.1969e-003
7647	9.2067e-003
7648	9.2078e-003
7649	9.2056e-003
7650	9.21e-003
7651	9.2038e-003
7652	9.2081e-003
7653	9.2077e-003
7654	9.2064e-003
7655	9.2064e-003
7656	9.2103e-003
7657	9.2069e-003
7658	9.2059e-003
7659	9.2052e-003
7660	9.206e-003
7661	9.2049e-003
7662	9.2037e-003
7663	9.2033e-003
7664	9.2043e-003
7665	9.2066e-003
7666	9.2026e-003
7667	9.2016e-003
7668	9.2012e-003
7669	9.2022e-003
7670	9.2006e-003
7671	9.1998e-003
7672	9.1993e-003
7673	9.2002e-003
7674	9.2018e-003
7675	9.1992e-003
7676	9.1987e-003
7677	9.198e-003
7678	9.1987e-003
7679	9.1982e-003
7680	9.1977e-003
7681	9.197e-003
7682	9.1975e-003
7683	9.1993e-003
7684	9.1973e-003
7685	9.1968e-003
7686	9.1961e-003
7687	9.1965e-003
7688	9.1963e-003
7689	9.1958e-003
7690	9.1951e-003
7691	9.1956e-003
7692	9.1975e-003
7693	9.1955e-003
7694	9.1953e-003
7695	9.1945e-003
7696	9.1947e-003
7697	9.1965e-003
7698	9.1952e-003
7699	9.1951e-003
7700	9.1942e-003
7701	9.1943e-003
7702	9.1962e-003
7703	9.1949e-003
7704	9.1948e-003
7705	9.1939e-003
7706	9.194e-003
7707	9.1948e-003
7708	9.1947e-003
7709	9.1938e-003
7710	9.1938e-003
7711	9.1945e-003
7712	9.1944e-003
7713	9.1935e-003
7714	9.1936e-003
7715	9.1956e-003
7716	9.1942e-003
7717	9.194e-003
7718	9.1931e-003
7719	9.1933e-003
7720	9.1954e-003
7721	9.1938e-003
7722	9.1936e-003
7723	9.1928e-003
7724	9.193e-003
7725	9.1934e-003
7726	9.1934e-003
7727	9.1924e-003
7728	9.1925e-003
7729	9.1944e-003
7730	9.1933e-003
7731	9.1932e-003
7732	9.1923e-003
7733	9.1923e-003
7734	9.1944e-003
7735	9.1931e-003
7736	9.1929e-003
7737	9.192e-003
7738	9.1921e-003
7739	9.1926e-003
7740	9.1923e-003
7741	9.1914e-003
7742	9.1917e-003
7743	9.1939e-003
7744	9.192e-003
7745	9.1917e-003
7746	9.1909e-003
7747	9.1929e-003
7748	9.1912e-003
7749	9.1932e-003
7750	9.1913e-003
7751	9.1909e-003
7752	9.1901e-003
7753	9.1905e-003
7754	9.1906e-003
7755	9.1904e-003
7756	9.1896e-003
7757	9.1898e-003
7758	9.1902e-003
7759	9.1899e-003
7760	9.1891e-003
7761	9.1894e-003
7762	9.1895e-003
7763	9.1891e-003
7764	9.1883e-003
7765	9.1887e-003
7766	9.1907e-003
7767	9.1887e-003
7768	9.1882e-003
7769	9.1874e-003
7770	9.1879e-003
7771	9.1877e-003
7772	9.1872e-003
7773	9.1864e-003
7774	9.187e-003
7775	9.189e-003
7776	9.1867e-003
7777	9.1864e-003
7778	9.1855e-003
7779	9.1859e-003
7780	9.1864e-003
7781	9.1864e-003
